GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AG3001,AHF001,AH3001,AH3002,AH3003,AH3004,AH3005,AH3006
"G4950255","1860","Utah Territory","495","Green River","0255","Green River","67","195",141,0,133,0,0,8,,
"G4950275","1860","Utah Territory","495","Humboldt","0275","Humboldt","65","130",40,0,40,0,0,0,,
"G4950295","1860","Utah Territory","495","Iron","0295","Iron","67","210",1010,0,1010,0,0,0,,
"G4950315","1860","Utah Territory","495","Juab","0315","Juab","67","230",672,0,672,0,0,0,,
"G4950375","1860","Utah Territory","495","Millard","0375","Millard","67","270",715,0,715,0,0,0,,
"G4950495","1860","Utah Territory","495","Salt Lake","0495","Salt Lake","67","350",11295,8236,11200,26,19,50,,
"G4950535","1860","Utah Territory","495","Sanpete","0535","Sanpete","67","370",3815,0,3806,0,0,9,,
"G4950575","1860","Utah Territory","495","Shambip","0575","Shambip","67","415",162,0,162,0,0,0,,
"G4950595","1860","Utah Territory","495","Summit","0595","Summit","67","430",198,0,198,0,0,0,,
"G4950605","1860","Utah Territory","495","St Marys","0605","St Marys","65","285",105,0,105,0,0,0,,
"G4950615","1860","Utah Territory","495","Tooele","0615","Tooele","67","450",1008,0,1000,0,0,8,,
"G4950655","1860","Utah Territory","495","Unincorporated Territory","0655","Unincorporated Territory","67","9995",,,,,,,,
"G4950675","1860","Utah Territory","495","Utah","0675","Utah","67","490",8248,0,8243,4,0,1,,
"G4950695","1860","Utah Territory","495","Walade","0695","Walade","67","495",,,,,,,,
"G4950735","1860","Utah Territory","495","Washington","0735","Washington","67","530",691,0,691,0,0,0,,
"G4950755","1860","Utah Territory","495","Weber","0755","Weber","67","570",3675,0,3674,0,0,1,,
"G5000010","1860","Vermont","500","Addison","0010","Addison","6","10",24010,0,23921,89,0,0,,
"G5000030","1860","Vermont","500","Bennington","0030","Bennington","6","30",19436,0,19345,91,0,0,,
"G5000050","1860","Vermont","500","Caledonia","0050","Caledonia","6","50",21708,0,21684,24,0,0,,
"G5000070","1860","Vermont","500","Chittenden","0070","Chittenden","6","70",28171,6213,28052,99,0,20,,
"G5000090","1860","Vermont","500","Essex","0090","Essex","6","90",5786,0,5786,0,0,0,,
"G5000110","1860","Vermont","500","Franklin","0110","Franklin","6","110",27231,0,27193,38,0,0,,
"G5000130","1860","Vermont","500","Grand Isle","0130","Grand Isle","6","130",4276,0,4271,5,0,0,,
"G5000150","1860","Vermont","500","Lamoille","0150","Lamoille","6","150",12311,0,12310,1,0,0,,
"G5000170","1860","Vermont","500","Orange","0170","Orange","6","170",25455,0,25431,24,0,0,,
"G5000190","1860","Vermont","500","Orleans","0190","Orleans","6","190",18981,0,18961,20,0,0,,
"G5000210","1860","Vermont","500","Rutland","0210","Rutland","6","210",35946,0,35806,140,0,0,,
"G5000230","1860","Vermont","500","Washington","0230","Washington","6","230",27612,0,27595,17,0,0,,
"G5000250","1860","Vermont","500","Windham","0250","Windham","6","250",26982,0,26949,33,0,0,,
"G5000270","1860","Vermont","500","Windsor","0270","Windsor","6","270",37193,0,37065,128,0,0,,
"G5100010","1860","Virginia","510","Accomack","0010","Accomack","40","10",18586,0,10661,3418,4507,0,,
"G5100030","1860","Virginia","510","Albemarle","0030","Albemarle","40","30",26625,0,12103,606,13916,0,,
"G5100035","1860","Virginia","510","Alexandria","0035","Alexandria","40","130",12652,12652,9851,1415,1386,0,,
"G5100050","1860","Virginia","510","Alleghany","0050","Alleghany","40","50",6765,0,5643,132,990,0,,
"G5100070","1860","Virginia","510","Amelia","0070","Amelia","40","70",10741,0,2897,189,7655,0,,
"G5100090","1860","Virginia","510","Amherst","0090","Amherst","40","90",13742,0,7167,297,6278,0,,
"G5100110","1860","Virginia","510","Appomattox","0110","Appomattox","40","110",8889,0,4118,171,4600,0,,
"G5100150","1860","Virginia","510","Augusta","0150","Augusta","40","150",27749,3875,21547,586,5616,0,,
"G5100155","1860","Virginia","510","Barbour","0155","Barbour","40","155",8958,0,8728,135,95,0,,
"G5100170","1860","Virginia","510","Bath","0170","Bath","40","170",3676,0,2652,78,946,0,,
"G5100190","1860","Virginia","510","Bedford","0190","Bedford","40","190",25068,0,14388,504,10176,0,,
"G5100195","1860","Virginia","510","Berkeley","0195","Berkeley","40","195",12525,3364,10589,286,1650,0,,
"G5100215","1860","Virginia","510","Boone","0215","Boone","40","215",4840,0,4681,1,158,0,,
"G5100230","1860","Virginia","510","Botetourt","0230","Botetourt","40","230",11516,0,8441,306,2769,0,,
"G5100233","1860","Virginia","510","Braxton","0233","Braxton","40","235",4992,0,4885,3,104,0,,
"G5100237","1860","Virginia","510","Brooke","0237","Brooke","40","245",5494,0,5425,51,18,0,,
"G5100250","1860","Virginia","510","Brunswick","0250","Brunswick","40","250",14809,0,4992,671,9146,0,,
"G5100270","1860","Virginia","510","Buchanan","0270","Buchanan","40","270",2793,0,2762,1,30,0,,
"G5100290","1860","Virginia","510","Buckingham","0290","Buckingham","40","290",15212,0,6041,360,8811,0,,
"G5100293","1860","Virginia","510","Cabell","0293","Cabell","40","295",8020,0,7691,24,305,0,,
"G5100297","1860","Virginia","510","Calhoun","0297","Calhoun","40","305",2502,0,2492,1,9,0,,
"G5100310","1860","Virginia","510","Campbell","0310","Campbell","40","310",26197,6853,13588,1029,11580,0,,
"G5100330","1860","Virginia","510","Caroline","0330","Caroline","40","330",18464,0,6948,844,10672,0,,
"G5100350","1860","Virginia","510","Carroll","0350","Carroll","40","350",8012,0,7719,31,262,0,,
"G5100360","1860","Virginia","510","Charles City","0360","Charles City","40","360",5609,0,1806,856,2947,0,,
"G5100370","1860","Virginia","510","Charlotte","0370","Charlotte","40","370",14471,0,4981,252,9238,0,,
"G5100410","1860","Virginia","510","Chesterfield","0410","Chesterfield","40","410",19016,2793,10019,643,8354,0,,
"G5100430","1860","Virginia","510","Clarke","0430","Clarke","40","430",7146,0,3707,64,3375,0,,
"G5100435","1860","Virginia","510","Clay","0435","Clay","40","435",1787,0,1761,5,21,0,,
"G5100450","1860","Virginia","510","Craig","0450","Craig","40","450",3553,0,3103,30,420,0,,
"G5100470","1860","Virginia","510","Culpeper","0470","Culpeper","40","470",12063,0,4959,429,6675,0,,
"G5100490","1860","Virginia","510","Cumberland","0490","Cumberland","40","490",9961,0,2946,310,6705,0,,
"G5100530","1860","Virginia","510","Dinwiddie","0530","Dinwiddie","40","530",30198,18266,13678,3746,12774,0,,
"G5100533","1860","Virginia","510","Doddridge","0533","Doddridge","40","535",5203,0,5168,1,34,0,,
"G5100550","1860","Virginia","510","Elizabeth City","0550","Elizabeth City","40","550",5798,0,3180,201,2417,0,,
"G5100570","1860","Virginia","510","Essex","0570","Essex","40","570",10469,0,3296,477,6696,0,,
"G5100590","1860","Virginia","510","Fairfax","0590","Fairfax","40","590",11834,0,8046,672,3116,0,,
"G5100610","1860","Virginia","510","Fauquier","0610","Fauquier","40","610",21706,0,10430,821,10455,0,,
"G5100615","1860","Virginia","510","Fayette","0615","Fayette","40","615",5997,0,5716,10,271,0,,
"G5100630","1860","Virginia","510","Floyd","0630","Floyd","40","630",8236,0,7745,16,475,0,,
"G5100650","1860","Virginia","510","Fluvanna","0650","Fluvanna","40","650",10353,0,5093,266,4994,0,,
"G5100670","1860","Virginia","510","Franklin","0670","Franklin","40","670",20098,0,13642,105,6351,0,,
"G5100690","1860","Virginia","510","Frederick","0690","Frederick","40","690",16546,4392,13079,1208,2259,0,,
"G5100710","1860","Virginia","510","Giles","0710","Giles","40","710",6883,0,6038,67,778,0,,
"G5100715","1860","Virginia","510","Gilmer","0715","Gilmer","40","715",3759,0,3685,22,52,0,,
"G5100730","1860","Virginia","510","Gloucester","0730","Gloucester","40","730",10956,0,4517,703,5736,0,,
"G5100750","1860","Virginia","510","Goochland","0750","Goochland","40","750",10656,0,3814,703,6139,0,,
"G5100770","1860","Virginia","510","Grayson","0770","Grayson","40","770",8252,0,7653,52,547,0,,
"G5100775","1860","Virginia","510","Greenbrier","0775","Greenbrier","40","775",12211,0,10500,186,1525,0,,
"G5100790","1860","Virginia","510","Greene","0790","Greene","40","790",5022,0,3015,23,1984,0,,
"G5100810","1860","Virginia","510","Greensville","0810","Greensville","40","810",6374,0,1974,233,4167,0,,
"G5100830","1860","Virginia","510","Halifax","0830","Halifax","40","830",26520,0,11060,563,14897,0,,
"G5100833","1860","Virginia","510","Hampshire","0833","Hampshire","40","835",13913,0,12478,222,1213,0,,
"G5100837","1860","Virginia","510","Hancock","0837","Hancock","40","845",4445,0,4442,1,2,0,,
"G5100850","1860","Virginia","510","Hanover","0850","Hanover","40","850",17222,0,7482,257,9483,0,,
"G5100853","1860","Virginia","510","Hardy","0853","Hardy","40","855",9864,0,8521,270,1073,0,,
"G5100857","1860","Virginia","510","Harrison","0857","Harrison","40","865",13790,0,13176,32,582,0,,
"G5100870","1860","Virginia","510","Henrico","0870","Henrico","40","870",61616,37910,37966,3590,20041,19,,
"G5100890","1860","Virginia","510","Henry","0890","Henry","40","890",12105,0,6773,314,5018,0,,
"G5100910","1860","Virginia","510","Highland","0910","Highland","40","910",4319,0,3890,27,402,0,,
"G5100930","1860","Virginia","510","Isle Of Wight","0930","Isle Of Wight","40","930",9977,0,5037,1370,3570,0,,
"G5100935","1860","Virginia","510","Jackson","0935","Jackson","40","935",8306,0,8240,11,55,0,,
"G5100950","1860","Virginia","510","James City","0950","James City","40","950",5798,0,2167,1045,2586,0,,
"G5100953","1860","Virginia","510","Jefferson","0953","Jefferson","40","955",14535,0,10064,511,3960,0,,
"G5100957","1860","Virginia","510","Kanawha","0957","Kanawha","40","965",16150,0,13785,181,2184,0,,
"G5100970","1860","Virginia","510","King And Queen","0970","King And Queen","40","970",10328,0,3801,388,6139,0,,
"G5100990","1860","Virginia","510","King George","0990","King George","40","990",6571,0,2510,388,3673,0,,
"G5101010","1860","Virginia","510","King William","1010","King William","40","1010",8530,0,2589,416,5525,0,,
"G5101030","1860","Virginia","510","Lancaster","1030","Lancaster","40","1030",5151,0,1981,301,2869,0,,
"G5101050","1860","Virginia","510","Lee","1050","Lee","40","1050",11032,0,10185,13,824,10,,
"G5101053","1860","Virginia","510","Lewis","1053","Lewis","40","1055",7999,0,7736,33,230,0,,
"G5101057","1860","Virginia","510","Logan","1057","Logan","40","1065",4938,0,4789,1,148,0,,
"G5101070","1860","Virginia","510","Loudoun","1070","Loudoun","40","1070",21774,0,15021,1252,5501,0,,
"G5101090","1860","Virginia","510","Louisa","1090","Louisa","40","1090",16701,0,6183,324,10194,0,,
"G5101110","1860","Virginia","510","Lunenburg","1110","Lunenburg","40","1110",11983,0,4421,257,7305,0,,
"G5101130","1860","Virginia","510","Madison","1130","Madison","40","1130",8854,0,4360,97,4397,0,,
"G5101133","1860","Virginia","510","Marion","1133","Marion","40","1141",12722,0,12656,3,63,0,,
"G5101135","1860","Virginia","510","Marshall","1135","Marshall","40","1145",12997,0,12911,57,29,0,,
"G5101137","1860","Virginia","510","Mason","1137","Mason","40","1148",9173,0,8750,47,376,0,,
"G5101150","1860","Virginia","510","Mathews","1150","Matthews","40","1150",7091,0,3865,218,3008,0,,
"G5101155","1860","Virginia","510","McDowell","1155","Mcdowell","40","1155",1535,0,1535,0,0,0,,
"G5101170","1860","Virginia","510","Mecklenburg","1170","Mecklenburg","40","1170",20096,0,6778,898,12420,0,,
"G5101175","1860","Virginia","510","Mercer","1175","Mercer","40","1175",6819,0,6428,29,362,0,,
"G5101190","1860","Virginia","510","Middlesex","1190","Middlesex","40","1190",4364,0,1863,126,2375,0,,
"G5101193","1860","Virginia","510","Monongalia","1193","Monongalia","40","1195",13048,0,12901,46,101,0,,
"G5101197","1860","Virginia","510","Monroe","1197","Monroe","40","1205",10757,0,9536,107,1114,0,,
"G5101210","1860","Virginia","510","Montgomery","1210","Montgomery","40","1210",10617,0,8251,147,2219,0,,
"G5101215","1860","Virginia","510","Morgan","1215","Morgan","40","1215",3732,0,3614,24,94,0,,
"G5101230","1860","Virginia","510","Nansemond","1230","Nansemond","40","1230",13693,0,5732,2480,5481,0,,
"G5101250","1860","Virginia","510","Nelson","1250","Nelson","40","1250",13015,0,6649,128,6238,0,,
"G5101270","1860","Virginia","510","New Kent","1270","New Kent","40","1270",5884,0,2145,364,3374,1,,
"G5101275","1860","Virginia","510","Nicholas","1275","Nicholas","40","1275",4627,0,4471,2,154,0,,
"G5101290","1860","Virginia","510","Norfolk","1290","Norfolk","40","1290",36227,24116,24357,2803,9004,63,,
"G5101310","1860","Virginia","510","Northampton","1310","Northampton","40","1310",7832,0,2998,962,3872,0,,
"G5101330","1860","Virginia","510","Northumberland","1330","Northumberland","40","1330",7531,0,3870,222,3439,0,,
"G5101350","1860","Virginia","510","Nottoway","1350","Nottoway","40","1350",8836,0,2270,98,6468,0,,
"G5101355","1860","Virginia","510","Ohio","1355","Ohio","40","1355",22422,16713,22196,126,100,0,,
"G5101370","1860","Virginia","510","Orange","1370","Orange","40","1370",10851,0,4553,187,6111,0,,
"G5101390","1860","Virginia","510","Page","1390","Page","40","1390",8109,0,6875,384,850,0,,
"G5101410","1860","Virginia","510","Patrick","1410","Patrick","40","1410",9359,0,7158,131,2070,0,,
"G5101415","1860","Virginia","510","Pendleton","1415","Pendleton","40","1415",6164,0,5870,50,244,0,,
"G5101430","1860","Virginia","510","Pittsylvania","1430","Pittsylvania","40","1430",32104,0,17105,659,14340,0,,
"G5101433","1860","Virginia","510","Pleasants","1433","Pleasants","40","1435",2945,0,2925,5,15,0,,
"G5101437","1860","Virginia","510","Pocahontas","1437","Pocahontas","40","1445",3958,0,3686,20,252,0,,
"G5101450","1860","Virginia","510","Powhatan","1450","Powhatan","40","1450",8392,0,2580,409,5403,0,,
"G5101455","1860","Virginia","510","Preston","1455","Preston","40","1455",13312,0,13182,45,67,18,,
"G5101470","1860","Virginia","510","Prince Edward","1470","Prince Edward","40","1470",11844,0,4037,466,7341,0,,
"G5101490","1860","Virginia","510","Prince George","1490","Prince George","40","1490",8411,0,2899,515,4997,0,,
"G5101510","1860","Virginia","510","Princess Anne","1510","Princess Anne","40","1510",7714,0,4333,195,3186,0,,
"G5101530","1860","Virginia","510","Prince William","1530","Prince William","40","1530",8565,0,5690,519,2356,0,,
"G5101550","1860","Virginia","510","Pulaski","1550","Pulaski","40","1550",5416,0,3814,13,1589,0,,
"G5101553","1860","Virginia","510","Putnam","1553","Putnam","40","1555",6301,0,5708,13,580,0,,
"G5101555","1860","Virginia","510","Raleigh","1555","Raleigh","40","1565",3367,0,3291,19,57,0,,
"G5101557","1860","Virginia","510","Randolph","1557","Randolph","40","1567",4990,0,4793,14,183,0,,
"G5101570","1860","Virginia","510","Rappahannock","1570","Rappahannock","40","1570",8850,0,5018,312,3520,0,,
"G5101590","1860","Virginia","510","Richmond","1590","Richmond","40","1590",6856,0,3570,820,2466,0,,
"G5101593","1860","Virginia","510","Ritchie","1593","Ritchie","40","1595",6847,0,6809,0,38,0,,
"G5101597","1860","Virginia","510","Roane","1597","Roane","40","1605",5381,0,5307,2,72,0,,
"G5101610","1860","Virginia","510","Roanoke","1610","Roanoke","40","1610",8048,0,5250,155,2643,0,,
"G5101630","1860","Virginia","510","Rockbridge","1630","Rockbridge","40","1630",17248,0,12841,422,3985,0,,
"G5101650","1860","Virginia","510","Rockingham","1650","Rockingham","40","1650",23408,0,20489,532,2387,0,,
"G5101670","1860","Virginia","510","Russell","1670","Russell","40","1670",10280,0,9130,51,1099,0,,
"G5101690","1860","Virginia","510","Scott","1690","Scott","40","1690",12072,0,11530,52,490,0,,
"G5101710","1860","Virginia","510","Shenandoah","1710","Shenandoah","40","1710",13896,0,12827,316,753,0,,
"G5101730","1860","Virginia","510","Smyth","1730","Smyth","40","1730",8952,0,7732,183,1037,0,,
"G5101750","1860","Virginia","510","Southampton","1750","Southampton","40","1750",12915,0,5713,1794,5408,0,,
"G5101770","1860","Virginia","510","Spotsylvania","1770","Spotsylvania","40","1770",16076,5022,7716,574,7786,0,,
"G5101790","1860","Virginia","510","Stafford","1790","Stafford","40","1790",8555,0,4922,319,3314,0,,
"G5101810","1860","Virginia","510","Surry","1810","Surry","40","1810",6133,0,2334,1284,2515,0,,
"G5101830","1860","Virginia","510","Sussex","1830","Sussex","40","1830",10175,0,3118,673,6384,0,,
"G5101835","1860","Virginia","510","Taylor","1835","Taylor","40","1835",7463,0,7300,51,112,0,,
"G5101850","1860","Virginia","510","Tazewell","1850","Tazewell","40","1850",9920,0,8625,93,1202,0,,
"G5101853","1860","Virginia","510","Tucker","1853","Tucker","40","1855",1428,0,1392,16,20,0,,
"G5101855","1860","Virginia","510","Tyler","1855","Tyler","40","1859",6517,0,6488,11,18,0,,
"G5101857","1860","Virginia","510","Upshur","1857","Upshur","40","1865",7292,0,7064,16,212,0,,
"G5101870","1860","Virginia","510","Warren","1870","Warren","40","1870",6442,0,4583,284,1575,0,,
"G5101890","1860","Virginia","510","Warwick","1890","Warwick","40","1875",1740,0,662,59,1019,0,,
"G5101910","1860","Virginia","510","Washington","1910","Washington","40","1910",16892,0,14095,249,2547,1,,
"G5101913","1860","Virginia","510","Wayne","1913","Wayne","40","1915",6747,0,6604,0,143,0,,
"G5101917","1860","Virginia","510","Webster","1917","Webster","40","1925",1555,0,1552,0,3,0,,
"G5101930","1860","Virginia","510","Westmoreland","1930","Westmoreland","40","1930",8282,0,3387,1191,3704,0,,
"G5101933","1860","Virginia","510","Wetzel","1933","Wetzel","40","1935",6703,0,6691,2,10,0,,
"G5101937","1860","Virginia","510","Wirt","1937","Wirt","40","1945",3751,0,3728,0,23,0,,
"G5101950","1860","Virginia","510","Wise","1950","Wise","40","1950",4508,0,4416,26,66,0,,
"G5101953","1860","Virginia","510","Wood","1953","Wood","40","1955",11046,0,10791,79,176,0,,
"G5101957","1860","Virginia","510","Wyoming","1957","Wyoming","40","1965",2861,0,2795,2,64,0,,
"G5101970","1860","Virginia","510","Wythe","1970","Wythe","40","1970",12305,0,9986,157,2162,0,,
"G5101990","1860","Virginia","510","York","1990","York","40","1990",4949,0,2342,682,1925,0,,
"G5350015","1860","Washington Territory","535","Chihallis","0015","Chihallis","73","270",285,0,283,0,0,2,,
"G5350035","1860","Washington Territory","535","Clallam","0035","Clallam","73","90",149,0,149,0,0,0,,
"G5350055","1860","Washington Territory","535","Clark","0055","Clark","73","110",2384,0,2367,1,0,16,,
"G5350095","1860","Washington Territory","535","Cowlitz","0095","Cowlitz","73","150",406,0,405,0,0,1,,
"G5350115","1860","Washington Territory","535","Island","0115","Island","73","290",294,0,292,0,0,2,,
